geo,text,user
,"RT @NewsArenaIndia: Uttar Pradesh News

Akhilesh Yadav changes candidate against BJP Minister Siddharth Nath Singh.

He has lost the plot.…",muktakanotra1
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",ShaliniB2109
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,rajesh_dce
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",AashutoshKarne4
,"#AkhileshYadav  got insulted by an elderly man before the upcoming elections 
#UPElections2022 #UttarakhandElections2022 

https://t.co/7mqpvhRwGB #latest_news",TheNationalBul1
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",chilgoza_No1
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",amit94325307
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",trulyindian_111
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",ravi95prajapati
,"RT @sangwanarun: Jaats being incited in Western UP, Sikh in Punjab for election #HateSpeech

#Islamophobia #Gandhi
""No Truckers"" #IStandWit…",Choudharyramna4
,RT @RajeshMunat: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government! https://t.co/q9…,SpeakPrakash
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,kumarbambam
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",SACHINP20141161
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",sunnypr11035892
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",Prince__shukla
,Akhilesh Yadav’s Rampur visit postponed due to bad weather https://t.co/I8HzTKkh4A,IndiaNewsOnlin3
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",HarshKu60430773
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",Sunny74240064
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",GudHindian
