geo,text,user
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",arvinduniyal80
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",rkrpvl
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",rajave
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,NMaheshReddy19
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",corpwarrior66
,@greatbong Is that Akhilesh Yadav on the left,khaoash
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",abhigpnp
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,hellboy300
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",SUPERPOWERHIND
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Ron_sharma7
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",buffandpuff
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,SabyMaity
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",arpitbhtnagar
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,bulletbasya
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",MrSanderzz
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",SabyMaity
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",DSharma19884687
,Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav.… https://t.co/Z4Qtv3fR5X,kashmiriRefuge
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",sixty9strings
,"UP Assembly elections: Why Akhilesh Yadav may contest polls from Karhal constituency
https://t.co/U8cd1kX9AQ https://t.co/Yhf6VapCc6",firstpost
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",KalawatAnil
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",gauravty15
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",sowmiyasid
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",RAHULPA87592589
,"RT @ExSecular: Only mulayam Singh yadav , Akhilesh and Dimple bhabhi are left in SP .. whole extended family has joined BJP 😁",AmarShukla1010
,"RT @SortedEagle: Taking a jibe at Akhilesh Yadav, former MLA Pramod Gupta said that he hates ‘Samajwadis’. Gupta joined BJP on Jan 20. He a…",pahuch
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Shivatandavama
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Lambavikasjjn
