geo,text,user
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,DeepakS56386436
,RT @AltNewsHindi: अखिलेश यादव का एक वीडियो शेयर किया जा रहा है. कहा जा रहा है कि उन्होंने ये बात स्वीकार कर ली कि UP में योगी की ही सरकार ब…,Jitendray_16
,"RT @Digvijaybjp27: सपा सरकार के 5 साल के कार्यकाल को याद किया जाए तो सीधे तौर पर अखिलेश यादव हर जगह फेल साबित हुए। कानून व्यवस्था, सांप्रदा…",rs_mrt
,RT @jodhpurwale: समाजवादी पार्टी के राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी आप 2012 से 2017 में जहां सबसे अधिक विकास किए हैं वहीं से 2022 का…,lal_amrendra
,"RT @FahadSocialist: @kpmaurya1 मौर्य जी सारा दिन श्री अखिलेश यादव जी के नाम का जाप करते रहते हो, आना है क्या?
कभी कुछ योगी जी के लिए भी लिख…",pushpen95029962
,RT @Digvijaybjp27: अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2016…,rs_mrt
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,AvanishYA2Y
,अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2… https://t.co/pWBVEIgz7J,Dhavalbhayani40
,RT @INeetuDabas: आरएलडी और अखिलेश यादव ने फिर से मुगलिया सल्तनत की याद दिला दी। #दंगा_प्रेमी_सपा https://t.co/u5iAP6MdKw,ParasBjymDelhi
,"RT @YadavPramod171: मैनपुरी की करहल विधानसभा से चुनाव लड़ेंगे समाजवादी पार्टी के राष्ट्रीय अध्यक्ष माननीय श्री  अखिलेश यादव जी।
जय श्री अखि…",Anand48928413
,"RT @ikirtitiwari: अखिलेश यादव को उनके पिताजी चुनाव जीतकर सीएम बना दिये। चाचा, पिता से लगाये छोटे भाई की पत्नी सबसे रार पूरे पांच साल ठनी थी…",Ashish66725327
,"RT @ImranTG1: लख़नऊ

नेहा सिंह राठौर का 'यूपी में का बा' गाना बजा सपा कार्यालय में

अखिलेश यादव ने लोकगीत कलाकार नेहा सिंह राठौर का 'यूपी…",ABHISHE97503831
,RT @MediaCellSP: सरकारी कर्मचारियों की बहुप्रतीक्षित मांग को स्वीकार करते हुए श्री अखिलेश यादव जी ने कर्मचारियों की इस जायज मांग पर ध्यान…,pushpen95029962
,@kpmaurya1 अखिलेश यादव जी कहीं से भी चुनाव लड़ सकते हैं इसमें कोई संशय नहीं होना चाहिए लेकिन मुख्यमंत्री जी अपने जन… https://t.co/UvBgiclVpX,yadavpankaj9651
,"RT @pawanpandeysp: समाजवादी पार्टी जिन्दाबाद,
श्री अखिलेश यादव जिन्दाबाद
@yadavakhilesh @samajwadiparty @MediaCellSP @aashishsy @brajeshliv…",baiswarAbhi_sp
,@yadavakhilesh समाजवादी पार्टी के राष्ट्रीय अध्यक्ष अखिलेश यादव करहल से चुनाव लड़ रहे हैं ऐसे में मेरा सुझाव है कि… https://t.co/FNjt9eKr9N,SunilMi07493735
,"RT @AshokShrivasta6: अखिलेश यादव जी को भी अब से नरेन्द्र मोदी के भक्तों में गिना जाना चाहिए।
जिस इमरान मसूद ने मोदी जी को मारने की धमकी दी…",xtileanimeshop
,RT @Pra_kn: अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2016 में 4926…,amit0360
,"RT @Ramraajya: ""बेटी पटाओ"" जैसे शब्द अगर राहुल गांधी या अखिलेश यादव या किसी मुस्लिम ने बोल दिए होते तो

अब तक भाजपा प्रवक्ता रुबिका, अंजना…",mukesh_jharwal
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,arunkum97978844
,"RT @raomohan12: सपा सरकार के 5 सालों के शासन काल के दौरान अखिलेश यादव पर भ्रष्टाचार के कई गंभीर आरोप लगे।
खुद एक IAS अधिकारी ने अखिलेश सरका…",ChatpatiM
,"RT @SakshiYadavSP: कितने परसेंट लोग अखिलेश यादव जी को यूपी का मुख्यमंत्री बनाना चाहते है बताएं ??

25%    -    50%    -    75%    -    100%",KRISHNA37078490
,RT @Rathore71143596: अखिलेश के हितेषी बनने वाले #स्वामी_प्रसाद_ मौर्य को याद दिला दू ये वही अखिलेश यादव है जिन्होंने डिप्टी सीएम केशव प्रसा…,vipinrmishra60
