geo,text,user
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,SKYADAV67
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,MukeshBhalla777
,"जो वादा किया उसे पूरा किया,
जो वादा करेंगे उसे पूरा करेंगे।

अखिलेश यादव ज़िंदाबाद.... 
@yadavakhilesh https://t.co/8cigEtKEOw",SFQpavh862LK2m5
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,Pramodk72707874
,RT @SonuYad94590992: @samajwadiparty @ECISVEEP समाजवादी पार्टी जिंदाबाद अखिलेश यादव जिंदाबाद,PRAVESH99089218
,@pragyamishra_07 @haadheyaar अखिलेश यादव जी को!,yranjeet0832
,"@SinghAdityap @kpmaurya1 किसानो की आयु दो गुना करेंगे अखिलेश यादव 😄😄
इसीलिए कहा जाता दिन मे मत पिया करो",VijaiKumarAgar8
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,AmitLohia2019
,@samajwadiparty अखिलेश यादव #22_मे_बाइसिकल,HarshpandeyLLB1
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,gulshanverma97
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,NareshY83724012
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,Iamrealdurgesh
,"RT @janardanmis: अखिलेश यादव ने खुद की राजनैतिक कैरियर और अपनी पार्टी को तो ख़त्म किया ही  है, साथ साथ और कइयों को भी निपटा दिया 

बड़ा नेक…",PRABHAT48954980
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,ArvindS10141128
,"RT @bstvlive: Bijnaur

➡सपा अध्यक्ष @yadavakhilesh का बयान

➡वैक्सीन फ्री नहीं है- अखिलेश यादव

➡जनता के पैसे से वैक्सीन लगी है-अखिलेश

#Bi…",d02fa29565de45f
,"फिर चमकेगा उत्तर प्रदेश 
आ रहे हैं अपने Akhilesh भैया

फिर चमकेगा उत्तर प्रदेश 
आ रहे हैं अपने Akhilesh भैया

#समाजवादी_वचन_पत्र #सपा_का_संकल्प #बाइस_में_बाइसिकल #22_में_बदलाव_होगा  #जिताएगी_जनता_जीतेंगे_अखिलेश #अखिलेश_आ_रहे_हैं
 #सुलभ_यादव
#133Tilhr_Shahjahanpur
@yadavakhilesh https://t.co/bLcWOhHlIy",SFQpavh862LK2m5
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",aryanyadav____
,RT @kshami111: माननीय अखिलेश यादव जी अपने घोषणा पत्र में पुराने बिजली बिल जो किसानों के नलकूपों के है उन्हें माफ करने का भी प्रावधान करें।🙏…,Sk02Sachin
,"RT @Rraja_pal: इस वीडियो से योगी आदित्यनाथ और अखिलेश यादव का कोई संबंध नहीं है । 😂

#ViralVideo । #UttarPradeshElections2022 
https://t.co/…",RAMSING74915470
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,pthemant1
,"RT @samajwadiparty: जनता का अपार समर्थन बता रहा है, यूपी में बदलाव आ रहा है

राष्ट्रीय अध्यक्ष समाजवादी पार्टी श्री अखिलेश यादव जी एवं रा…",VipulSharmaSP
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,HukumKushwah6
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,excluve_k1
,"RT @NationalJanmat: #Lucknow  

सपा प्रदेश अध्यक्ष नरेश उत्तम पटेल का बयान

'जनता मन बनाकर गठबंधन को वोट कर रही'

बीजेपी की जमानत जब्त होने…",AjeetKu34071409
,RT @kushwaha4bjp: अपने चरणों से उम्रदराज फूलपुर प्रत्याशी बुजुर्ग पंधारी यादव जी के हाथों को छूकर उनसे आशीर्वाद लेते अखिलेश यादव जी... ऐसे…,Sonvir_Singh12
,"RT @janardanmis: अखिलेश यादव ने खुद की राजनैतिक कैरियर और अपनी पार्टी को तो ख़त्म किया ही  है, साथ साथ और कइयों को भी निपटा दिया 

बड़ा नेक…",Shivamraikwar72
,"RT @DEEPAKYADAV2323: श्री अखिलेश यादव ने अपने घोषणापत्र में शिक्षक भर्ती को जगह दी इसलिए मेरा वोट समाजवादी पार्टी को
@yadavakhilesh @samajw…",DEEPAKYADAV2323
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,sushildwivediSK
,"RT @AdvSaim3: समाजवादी पार्टी के कार्यकर्ता ऐसी हरकत कर रहे हैं क्या अखिलेश यादव को मालूम नहीं है, हिजाब पहनीं मुस्लिम लड़की के पीट पर पो…",pankaj_nik
,"RT @janardanmis: अखिलेश यादव ने खुद की राजनैतिक कैरियर और अपनी पार्टी को तो ख़त्म किया ही  है, साथ साथ और कइयों को भी निपटा दिया 

बड़ा नेक…",Rajesh89260828
,"RT @bstvlive: Lucknow

➡सपा के घोषणा पत्र में नई घोषणाएं शामिल

➡अखिलेश यादव ने 2 नई घोषणाएं शामिल की

➡प्रो.रामगोपाल यादव ने ट्वीट कर दी…",MoAshaharsaud
,"RT @r9_tv: सपा अध्यक्ष अखिलेश यादव का 12 फरवरी को बदायूं दौरा, जनसभा को करेंगे संबोधित",Ansari__Riyasu
,"RT @ashishsinghmahi: भारत सरकार के लौह गृहमंत्री आदरणीय @AmitShah  जी घर घर पर्चे बाँट रहे हैं,
आप बस इतना सोचियेगा कि क्या  राहुल गांधी ,अ…",Rebaribjp
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,78qPf0
,RT @AHindinews: आज सुबह से बहुत जगहों से सूचना मिल रही थी कि EVM खराब है। EVM पर कई घंटे वोट नहीं डाल पाए। चुनाव आयोग को तैयारी करनी चाहिए…,ChowkidarManis5
